GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
17031006001,290,33,84,33,0,0,173,244,19,71,19,0,0,135,41.59,32.03,14000,14000,NA,NA,09930,2,6
17031006002,1059,186,299,186,4,0,570,964,146,256,146,4,0,412,164.3,126.56,14000,14000,NA,NA,09930,2,6
17031006003,1725,275,909,275,2,4,535,1504,181,741,181,2,1,398,256.33,197.46,14000,14000,NA,NA,09930,2,6
17031006004,3811,746,1932,746,4,5,1119,3329,452,1553,452,2,3,867,567.38,437.06,14000,14000,NA,NA,09930,2,6
17031006005,1311,311,711,311,0,2,287,1215,202,600,202,0,2,209,207.08,159.51,14000,14000,NA,NA,09930,2,12
17031006006,2537,697,1542,697,1,4,288,2361,440,1260,440,1,1,219,402.4,309.97,14000,14000,NA,NA,09930,2,12
17031006007,2068,555,1339,555,4,2,166,1950,374,1069,374,4,2,127,332.35,256.01,14000,14000,NA,NA,09930,2,12
17031006008,3958,1382,2212,1382,2,1,340,3770,841,1827,841,1,1,259,642.54,494.95,14000,14000,NA,NA,09930,2,12
17031006009,4109,1670,2027,1670,3,17,383,3791,975,1544,975,1,13,283,646.12,497.71,14000,14000,NA,NA,09930,2,12
17031006010,1838,370,1165,370,1,2,294,1673,248,948,248,1,2,226,285.14,219.64,14000,14000,NA,NA,09930,2,6
17031006011,1672,300,980,300,0,0,389,1399,184,746,184,0,0,285,238.44,183.67,14000,14000,NA,NA,09930,2,6
17031006012,801,156,524,156,0,0,121,690,96,412,96,0,0,86,117.6,90.59,14000,14000,NA,NA,09930,2,6
17031006013,253,85,147,85,0,0,20,231,48,116,48,0,0,19,39.37,30.33,14000,14000,NA,NA,09930,2,12
17031006014,775,275,416,275,1,8,73,733,177,323,177,1,7,48,124.93,96.23,14000,14000,NA,NA,09930,2,12
17031006015,3183,637,2380,637,8,6,144,2794,413,1847,413,4,3,114,476.19,366.82,14000,14000,NA,NA,09930,2,12
17031006016,487,118,333,118,8,1,23,412,77,234,77,5,1,18,70.22,54.09,14000,14000,NA,NA,09930,2,6
17031006101,1056,239,708,239,101,0,0,848,142,514,142,50,0,0,144.53,111.33,14000,14000,NA,NA,09930,2,12
17031006102,693,618,67,618,1,2,1,870,404,58,404,1,2,1,148.28,114.22,14000,14000,NA,NA,09930,2,12
17031006103,4896,3896,952,3896,17,15,3,5244,2226,775,2226,8,8,1,893.76,688.47,14000,14000,NA,NA,09930,2,12
17031006104,2136,1877,249,1877,2,0,1,2488,1139,209,1139,0,0,1,424.04,326.64,14000,14000,NA,NA,09930,2,12
17031006105,116,82,33,82,0,0,0,144,56,32,56,0,0,0,24.54,18.91,14000,14000,NA,NA,09930,2,12
17031006106,231,79,114,79,6,0,31,201,50,78,50,4,0,19,34.26,26.39,14000,14000,NA,NA,09930,2,12
17031006107,2280,446,1819,446,7,5,0,1892,268,1346,268,5,5,0,322.46,248.4,14000,14000,NA,NA,09930,2,12
17031006108,1748,174,1560,174,2,3,9,1340,116,1100,116,0,2,6,228.38,175.93,14000,14000,NA,NA,09930,2,12
17031006109,1214,176,796,176,242,0,0,897,110,542,110,135,0,0,152.88,117.76,14000,14000,NA,NA,09930,19,6
17031006110,1498,229,57,229,1209,1,1,1043,150,46,150,695,1,1,177.76,136.93,14000,14000,NA,NA,09930,19,6
17031006111,3770,2188,445,2188,1081,5,29,3498,1269,379,1269,559,2,20,596.18,459.24,14000,14000,NA,NA,09930,2,12
17031006112,3300,2006,566,2006,703,3,11,3097,1126,473,1126,365,2,5,527.84,406.6,14000,14000,NA,NA,09930,2,12
17031006113,3485,2368,739,2368,359,11,3,3702,1417,661,1417,201,4,2,630.95,486.03,14000,14000,NA,NA,09930,2,12
17031006114,3897,2761,892,2761,233,6,2,4037,1591,737,1591,112,5,1,688.04,530.01,14000,14000,NA,NA,09930,2,12
17031006115,2755,1810,751,1810,169,5,7,2825,1046,625,1046,99,3,6,481.48,370.89,14000,14000,NA,NA,09930,2,12
17031006116,2182,362,179,362,1627,2,9,1533,226,153,226,920,2,6,261.28,201.26,14000,14000,NA,NA,09930,2,13
17031006117,3639,428,207,428,2995,3,1,2224,251,142,251,1577,2,1,379.05,291.98,14000,14000,NA,NA,09930,2,13
17031006118,3714,514,156,514,3040,1,0,2431,314,131,314,1671,1,0,414.33,319.16,14000,14000,NA,NA,09930,2,13
17031006119,4040,509,111,509,3395,3,10,2565,292,100,292,1875,2,4,437.16,336.75,14000,14000,NA,NA,09930,2,13
17031006120,2754,28,22,28,2704,0,0,1688,19,18,19,1632,0,0,287.69,221.61,14000,14000,NA,NA,09930,19,6
17031006121,2004,82,8,82,1910,3,0,1278,52,7,52,1165,2,0,217.82,167.79,14000,14000,NA,NA,09930,19,6
17031006122,1818,34,18,34,1765,0,1,1220,21,14,21,1163,0,1,207.93,160.17,14000,14000,NA,NA,09930,19,6
17031006201,2854,359,2478,359,0,3,14,2515,221,2058,221,0,3,12,428.64,330.19,14000,14000,NA,NA,09930,2,15
17031006202,1687,73,1590,73,4,3,17,1485,58,1351,58,4,2,12,253.1,194.96,14000,14000,NA,NA,09930,2,15
17031006203,4662,307,4341,307,0,0,13,4008,200,3597,200,0,0,11,683.1,526.2,14000,14000,NA,NA,09930,12,15
17031006204,3063,396,2646,396,0,2,18,2700,262,2159,262,0,2,15,460.17,354.48,14000,14000,NA,NA,09930,12,15
17031006301,1039,462,305,462,251,12,9,991,287,232,287,170,9,6,168.9,130.11,14000,14000,NA,NA,09930,2,12
17031006302,1493,632,847,632,1,2,10,1465,383,686,383,1,2,10,249.69,192.34,14000,14000,NA,NA,09930,2,13
17031006303,3325,1057,2230,1057,1,5,31,3135,663,1785,663,1,2,21,534.31,411.59,14000,14000,NA,NA,09930,2,15
17031006304,4250,1287,2932,1287,4,4,20,3974,800,2357,800,3,2,12,677.31,521.74,14000,14000,NA,NA,09930,2,13
17031006305,4268,2039,2158,2039,25,3,27,4116,1209,1658,1209,17,1,22,701.51,540.38,14000,14000,NA,NA,09930,2,12
17031006306,371,48,34,48,288,0,0,282,31,29,31,191,0,0,48.06,37.02,14000,14000,NA,NA,09930,12,13
17031006307,4348,2300,1271,2300,712,1,56,4318,1398,1056,1398,420,1,45,735.94,566.9,14000,14000,NA,NA,09930,12,12
17031006308,4513,1877,2594,1877,8,5,27,4496,1154,2157,1154,4,4,23,766.27,590.27,14000,14000,NA,NA,09930,12,12
17031006309,3350,872,2448,872,2,1,25,3091,543,1979,543,2,1,23,526.81,405.81,14000,14000,NA,NA,09930,12,15
17031006401,1086,76,995,76,1,2,12,878,52,761,52,1,2,10,149.64,115.27,14000,14000,NA,NA,09930,12,15
17031006402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,NA,NA,09930,12,15
17031006403,5687,386,5269,386,0,6,26,4829,246,4320,246,0,5,12,823.03,633.99,14000,14000,NA,NA,09930,12,15
17031006404,3188,164,3005,164,0,9,10,2650,120,2396,120,0,6,8,451.65,347.91,14000,14000,NA,NA,09930,12,15
17031006405,3390,212,3154,212,0,5,18,2926,153,2601,153,0,4,15,498.69,384.15,14000,14000,NA,NA,09930,12,15
17031006406,3672,236,3384,236,3,3,43,3212,181,2819,181,2,2,27,547.44,421.7,14000,14000,NA,NA,09930,12,15
17031006407,3060,387,2664,387,1,2,3,2503,227,2043,227,1,2,3,426.6,328.61,14000,14000,NA,NA,09930,12,15
17031006408,1407,154,1241,154,4,0,7,1192,100,982,100,4,0,6,203.16,156.49,14000,14000,NA,NA,09930,12,15
17031006501,3349,548,2775,548,2,1,23,2976,334,2289,334,2,1,16,507.21,390.71,14000,14000,NA,NA,09930,12,15
17031006502,5217,413,4764,413,0,12,28,4418,264,3861,264,0,8,21,752.98,580.03,14000,14000,NA,NA,09930,12,15
17031006503,7319,790,6462,790,3,6,57,6238,515,5161,515,2,5,40,1063.17,818.97,14000,14000,NA,NA,09930,12,15
17031006504,4551,515,3983,515,3,9,40,4011,345,3279,345,3,9,30,683.61,526.59,14000,14000,NA,NA,09930,12,15
17031006505,2966,253,2633,253,50,4,25,2511,155,2139,155,40,4,18,427.96,329.66,14000,14000,NA,NA,09930,12,15
17031006601,157,7,12,7,138,0,0,119,7,10,7,95,0,0,20.28,15.62,14000,14000,NA,NA,09930,12,13
17031006602,6292,2680,1419,2680,2047,16,96,5551,1585,1081,1585,1223,11,66,946.08,728.78,14000,14000,NA,NA,09930,12,12
17031006603,6381,3070,2989,3070,182,9,112,6178,1871,2228,1871,105,7,96,1052.95,811.09,14000,14000,NA,NA,09930,12,12
17031006604,4052,1086,2854,1086,23,28,58,3665,685,2223,685,15,15,42,624.64,481.17,14000,14000,NA,NA,09930,12,15
17031006605,3937,1097,2809,1097,0,1,25,3429,658,2095,658,0,1,17,584.42,450.18,14000,14000,NA,NA,09930,12,15
17031006606,6529,2255,2695,2255,1429,21,101,5658,1358,2019,1358,836,16,71,964.32,742.82,14000,14000,NA,NA,09930,12,13
17031006607,2583,19,61,19,2493,0,10,1748,13,60,13,1655,0,7,297.92,229.49,14000,14000,NA,NA,09930,21,13
17031006608,5711,1800,2589,1800,1196,18,100,4998,1067,2041,1067,733,9,81,851.83,656.17,14000,14000,NA,NA,09930,12,13
17031006609,4564,842,1853,842,1764,11,92,3747,463,1616,463,1130,6,69,638.62,491.93,14000,14000,NA,NA,09930,12,13
17031006610,5834,476,1185,476,4015,4,150,4381,294,993,294,2693,4,103,746.67,575.17,14000,14000,NA,NA,09930,12,13
17031006611,5203,1217,3750,1217,117,2,107,4696,776,3002,776,66,1,75,800.36,616.53,14000,14000,NA,NA,09930,12,13
17031006701,2507,10,9,10,2484,2,1,1611,6,9,6,1587,2,1,274.57,211.5,14000,14000,NA,NA,09930,21,13
17031006702,2512,11,8,11,2493,0,0,1589,7,7,7,1568,0,0,270.82,208.62,14000,14000,NA,NA,09930,21,13
17031006703,2436,30,39,30,2365,1,1,1554,24,32,24,1472,1,1,264.86,204.02,14000,14000,NA,NA,09930,21,13
17031006704,2753,36,19,36,2692,3,3,1801,26,16,26,1730,1,2,306.95,236.45,14000,14000,NA,NA,09930,21,13
17031006705,1863,39,10,39,1813,1,0,1150,25,9,25,1090,1,0,196,150.98,14000,14000,NA,NA,09930,21,13
17031006706,2395,6,9,6,2376,1,3,1557,5,6,5,1539,1,1,265.37,204.41,14000,14000,NA,NA,09930,21,13
17031006707,2396,15,4,15,2363,7,5,1498,6,3,6,1477,4,2,255.31,196.67,14000,14000,NA,NA,09930,21,13
17031006708,2484,24,8,24,2441,5,1,1746,16,8,16,1702,3,1,297.58,229.23,14000,14000,NA,NA,09930,21,13
17031006709,2020,15,3,15,1997,2,3,1451,9,3,9,1425,2,3,247.3,190.5,14000,14000,NA,NA,09930,21,13
17031006710,621,5,2,5,614,0,0,456,4,2,4,446,0,0,77.72,59.87,14000,14000,NA,NA,09930,21,14
17031006711,1954,17,9,17,1926,0,1,1286,13,7,13,1252,0,1,219.18,168.84,14000,14000,NA,NA,09930,21,14
17031006712,1995,2,9,2,1983,1,0,1294,2,8,2,1281,1,0,220.54,169.89,14000,14000,NA,NA,09930,21,14
17031006713,4240,32,23,32,4183,2,0,2672,21,20,21,2608,2,0,455.4,350.8,14000,14000,NA,NA,09930,21,14
17031006714,2658,10,13,10,2627,1,7,1693,4,12,4,1669,1,3,288.55,222.27,14000,14000,NA,NA,09930,21,14
17031006715,4814,8,37,8,4756,4,6,3117,4,32,4,3070,2,5,531.24,409.22,14000,14000,NA,NA,09930,21,14
17031006716,3326,24,8,24,3286,1,0,2253,10,7,10,2225,1,0,383.99,295.79,14000,14000,NA,NA,09930,21,14
17031006717,2590,8,6,8,2572,4,0,1769,7,5,7,1748,2,0,301.5,232.25,14000,14000,NA,NA,09930,21,14
17031006718,2564,17,327,17,2208,0,12,1906,10,315,10,1560,0,11,324.85,250.23,14000,14000,NA,NA,09930,21,14
17031006719,1600,4,6,4,1583,6,1,1176,1,6,1,1163,4,1,200.43,154.39,14000,14000,NA,NA,09930,21,14
17031006720,5044,18,29,18,4988,4,4,3440,14,27,14,3380,2,3,586.3,451.63,14000,14000,NA,NA,09930,21,14
17031006801,674,0,1,0,672,0,1,481,0,1,0,479,0,1,81.98,63.15,14000,14000,NA,NA,09930,19,13
17031006802,5732,8,38,8,5677,6,2,3817,6,32,6,3767,5,1,650.55,501.12,14000,14000,NA,NA,09930,19,13
17031006803,1586,6,14,6,1560,6,0,991,4,12,4,968,3,0,168.9,130.11,14000,14000,NA,NA,09930,19,13
17031006804,2177,32,10,32,2131,1,3,1416,26,9,26,1353,0,2,241.34,185.9,14000,14000,NA,NA,09930,21,13
17031006805,2478,9,4,9,2459,2,3,1623,7,3,7,1602,1,3,276.62,213.08,14000,14000,NA,NA,09930,21,13
17031006806,2381,7,7,7,2365,2,0,1636,6,4,6,1618,2,0,278.83,214.79,14000,14000,NA,NA,09930,21,13
17031006807,1961,3,11,3,1944,3,0,1372,3,10,3,1353,3,0,233.84,180.13,14000,14000,NA,NA,09930,21,13
17031006808,1772,11,10,11,1747,2,2,1170,10,9,10,1137,2,2,199.41,153.61,14000,14000,NA,NA,09930,19,13
17031006809,5470,38,18,38,5371,5,36,3473,28,17,28,3360,4,36,591.92,455.96,14000,14000,NA,NA,09930,19,13
17031006810,5294,18,12,18,5256,8,0,3530,15,9,15,3484,7,0,601.63,463.44,14000,14000,NA,NA,09930,21,14
17031006811,5798,39,31,39,5715,7,3,3839,31,27,31,3740,7,3,654.3,504.01,14000,14000,NA,NA,09930,21,14
17031006812,4464,20,10,20,4424,2,5,2761,9,10,9,2727,2,4,470.57,362.48,14000,14000,NA,NA,09930,19,13
17031006813,4240,19,11,19,4192,10,8,2713,7,11,7,2681,5,2,462.39,356.18,14000,14000,NA,NA,09930,19,13
17031006814,4407,21,13,21,4357,4,3,3061,11,12,11,3021,4,2,521.7,401.87,14000,14000,NA,NA,09930,21,14
17031006901,2260,15,9,15,2236,0,0,1526,9,9,9,1499,0,0,260.08,200.34,14000,14000,NA,NA,09930,19,13
17031006902,287,8,0,8,279,0,0,201,2,0,2,197,0,0,34.26,26.39,14000,14000,NA,NA,09930,19,13
17031006903,2733,25,6,25,2700,1,1,1940,20,5,20,1893,1,1,330.64,254.7,14000,14000,NA,NA,09930,19,13
17031006904,4160,6,18,6,4130,3,3,3197,3,16,3,3171,2,2,544.88,419.73,14000,14000,NA,NA,09930,19,13
17031006905,1146,4,1,4,1141,0,0,881,3,1,3,874,0,0,150.15,115.66,14000,14000,NA,NA,09930,19,13
17031006906,647,0,0,0,645,1,0,443,0,0,0,443,0,0,75.5,58.16,14000,14000,NA,NA,09930,19,13
17031006907,394,0,2,0,390,2,0,277,0,2,0,274,1,0,47.21,36.37,14000,14000,NA,NA,09930,19,13
17031006908,2557,30,9,30,2516,1,1,1814,16,9,16,1772,0,1,309.17,238.16,14000,14000,NA,NA,09930,19,13
17031006909,5069,46,13,46,5006,2,0,3956,32,10,32,3881,1,0,674.24,519.37,14000,14000,NA,NA,09930,19,13
17031006910,2815,6,18,6,2775,5,5,2311,4,16,4,2278,5,4,393.87,303.41,14000,14000,NA,NA,09930,19,13
17031006911,4593,14,25,14,4547,2,4,3146,10,18,10,3105,0,3,536.19,413.03,14000,14000,NA,NA,09930,19,13
17031006912,3107,3,15,3,3082,3,0,2103,3,12,3,2083,2,0,358.42,276.1,14000,14000,NA,NA,09930,19,13
17031006913,2639,7,9,7,2619,0,3,2183,6,8,6,2160,0,3,372.06,286.6,14000,14000,NA,NA,09930,19,13
17031006914,4035,17,24,17,3989,3,1,3270,14,17,14,3221,3,1,557.32,429.31,14000,14000,NA,NA,09930,19,13
17031006915,2202,8,21,8,2162,4,3,1594,7,20,7,1553,4,3,271.67,209.27,14000,14000,NA,NA,09930,19,13
17031007001,3129,451,2454,451,170,2,52,2611,280,1910,280,105,2,34,445,342.79,14000,14000,NA,NA,09930,12,13
17031007002,5464,514,4859,514,11,7,68,4533,333,3809,333,7,4,47,772.58,595.13,14000,14000,NA,NA,09930,12,15
17031007003,9703,330,9261,330,11,10,91,7948,218,7436,218,6,7,63,1354.61,1043.47,14000,14000,NA,NA,09930,12,15
17031007004,8415,612,7681,612,31,7,84,6773,357,5960,357,23,5,71,1154.35,889.21,14000,14000,NA,NA,09930,12,15
17031007005,10381,424,6401,424,3474,7,63,8217,272,5097,272,2521,4,51,1400.46,1078.79,14000,14000,NA,NA,09930,12,13
17031007101,1650,2,16,2,1619,12,1,1087,0,14,0,1061,11,1,185.26,142.71,14000,14000,NA,NA,09930,19,13
17031007102,5882,43,18,43,5819,1,1,4169,38,18,38,4073,1,1,710.54,547.34,14000,14000,NA,NA,09930,21,14
17031007103,1717,12,6,12,1698,1,0,1273,10,6,10,1246,1,0,216.96,167.13,14000,14000,NA,NA,09930,21,14
17031007104,7412,17,41,17,7344,4,4,5274,14,35,14,5205,3,3,898.87,692.41,14000,14000,NA,NA,09930,21,14
17031007105,5379,35,41,35,5297,4,2,3886,29,38,29,3784,4,2,662.31,510.18,14000,14000,NA,NA,09930,21,14
17031007106,2333,1,3,1,2328,1,0,1656,1,3,1,1650,1,0,282.24,217.41,14000,14000,NA,NA,09930,21,14
17031007107,4318,8,20,8,4283,5,2,3198,6,20,6,3159,5,2,545.05,419.86,14000,14000,NA,NA,09930,21,14
17031007108,6429,21,27,21,6380,1,0,4706,8,24,8,4665,1,0,802.07,617.84,14000,14000,NA,NA,09930,21,14
17031007109,2681,4,10,4,2659,8,0,1813,4,9,4,1788,8,0,309,238.02,14000,14000,NA,NA,09930,19,13
17031007110,4247,18,24,18,4196,5,3,3133,11,22,11,3083,3,3,533.97,411.32,14000,14000,NA,NA,09930,21,14
17031007111,3441,2,14,2,3423,1,0,2622,2,11,2,2606,1,0,446.88,344.24,14000,14000,NA,NA,09930,21,14
17031007112,6358,28,85,28,6231,3,10,4766,17,70,17,4654,3,5,812.29,625.72,14000,14000,NA,NA,09930,21,14
17031007113,1701,1,20,1,1680,0,0,1285,1,19,1,1264,0,0,219.01,168.7,14000,14000,NA,NA,09930,21,14
17031007114,3213,1,12,1,3195,1,4,2369,1,11,1,2353,1,2,403.76,311.02,14000,14000,NA,NA,09930,21,14
17031007115,3047,11,13,11,3020,2,1,2355,5,12,5,2331,2,0,401.37,309.18,14000,14000,NA,NA,09930,19,13
17031007201,3940,54,2958,54,895,1,23,2790,35,2093,35,616,1,10,475.51,366.29,14000,14000,NA,NA,09930,12,13
17031007202,4712,76,2366,76,2219,10,27,3440,51,1772,51,1537,9,20,586.3,451.63,14000,14000,NA,NA,09930,12,13
17031007203,4121,86,3346,86,662,2,22,2995,51,2430,51,446,1,16,510.45,393.21,14000,14000,NA,NA,09930,12,13
17031007204,1977,53,1894,53,19,0,11,1500,33,1415,33,13,0,6,255.65,196.93,14000,14000,NA,NA,09930,12,13
17031007205,2297,35,2248,35,3,6,5,1685,21,1633,21,2,4,4,287.18,221.22,14000,14000,NA,NA,09930,12,13
17031007206,1876,31,1693,31,140,8,4,1337,15,1207,15,92,6,2,227.87,175.53,14000,14000,NA,NA,09930,12,13
17031007207,3462,58,1946,58,1431,2,22,2675,39,1580,39,999,2,16,455.91,351.19,14000,14000,NA,NA,09930,12,13
17031007301,2835,13,5,13,2812,4,1,2236,9,5,9,2208,4,1,381.09,293.56,14000,14000,NA,NA,09930,19,13
17031007302,10956,43,58,43,10844,6,1,8293,26,52,26,8183,5,1,1413.41,1088.77,14000,14000,NA,NA,09930,21,14
17031007303,1427,2,26,2,1394,3,1,1063,1,23,1,1034,3,1,181.17,139.56,14000,14000,NA,NA,09930,21,14
17031007304,4312,15,119,15,4161,1,14,3350,10,110,10,3205,1,14,570.96,439.81,14000,14000,NA,NA,09930,21,14
17031007305,5501,42,36,42,5407,6,0,4242,29,34,29,4145,5,0,722.98,556.92,14000,14000,NA,NA,09930,19,13
17031007306,4226,10,23,10,4190,1,2,3222,5,23,5,3186,1,2,549.14,423.01,14000,14000,NA,NA,09930,21,14
17031007307,2857,15,26,15,2813,2,1,2178,13,26,13,2124,2,0,371.21,285.94,14000,14000,NA,NA,09930,21,14
17031007401,3296,78,3209,78,0,3,6,2583,44,2487,44,0,2,6,440.23,339.12,14000,14000,NA,NA,09930,12,13
17031007402,6174,130,5942,130,63,5,34,4745,73,4516,73,58,2,23,808.71,622.96,14000,14000,NA,NA,09930,12,13
17031007403,4844,90,4716,90,9,10,19,3730,51,3600,51,6,8,14,635.72,489.7,14000,14000,NA,NA,09930,12,13
17031007404,4865,64,4606,64,175,9,11,3813,40,3566,40,152,5,10,649.87,500.6,14000,14000,03480,06540,09930,12,13
17031007501,5401,41,26,41,5307,15,3,3973,27,23,27,3884,9,3,677.14,521.61,14000,14000,NA,NA,09930,21,14
17031007502,3871,64,1744,64,2035,2,22,2866,44,1339,44,1422,1,16,488.47,376.27,14000,14000,NA,NA,09930,12,13
17031007503,2644,48,2506,48,71,5,14,1910,35,1783,35,45,3,9,325.53,250.76,14000,14000,NA,NA,09930,12,13
17031007504,3199,67,3002,67,102,3,24,2393,41,2230,41,62,1,18,407.85,314.17,14000,14000,NA,NA,09930,12,13
17031007505,6777,94,1743,94,4918,4,12,5028,64,1456,64,3429,4,11,856.95,660.11,14000,14000,NA,NA,09930,21,14
17031007506,4848,26,22,26,4792,1,7,3657,21,19,21,3591,1,4,623.28,480.12,14000,14000,NA,NA,09930,21,14
17031007608,10928,496,9951,496,158,10,307,10055,404,8836,404,142,8,261,1713.72,1320.1,14000,14000,NA,NA,09930,9,2
17031007609,308,29,124,29,154,1,0,327,28,116,28,154,1,0,55.73,42.93,14000,14000,13770,04170,09930,9,5
17031007702,9688,301,8826,301,110,2,447,7907,207,7105,207,77,2,309,589.74,1990.51,23256,23243,13770,04170,NA,14,5
17031007703,8041,274,7376,274,40,11,339,6317,176,5711,176,26,5,223,471.15,1590.24,23256,23243,13770,04170,NA,14,5
17031007704,4261,293,3694,293,51,14,208,3390,192,2819,192,35,12,140,252.84,853.4,23256,23243,13770,04170,NA,14,5
17031007705,3228,614,2549,614,4,12,49,2779,376,1977,376,3,12,35,207.27,699.59,23256,23243,13770,04170,09930,14,5
17031007706,7529,984,6221,984,20,3,300,6707,665,5136,665,12,3,226,724.05,2013.94,19642,46162,12120,24090,09930,14,5
17031007707,2750,154,2548,154,13,6,28,2324,103,2080,103,10,4,24,260.95,605.76,65819,43120,34770,22740,09930,9,5
17031007708,5161,534,4379,534,71,17,156,4371,361,3487,361,47,10,105,490.79,1139.33,68081,43120,35640,22740,09930,9,5
17031007709,7812,177,7433,177,2,9,190,6783,130,6378,130,2,8,135,831.65,1911.09,53377,54430,31200,24090,09930,9,2
17031008001,2412,35,2299,35,34,0,44,1811,28,1700,28,28,0,27,302.76,790.91,29652,52909,16860,28200,NA,7,17
17031008002,6087,94,5599,94,236,3,152,4588,64,4160,64,193,1,106,767.03,2003.69,29652,52909,16860,28200,NA,7,17
17031008003,3535,26,3384,26,23,2,100,2552,19,2433,19,16,2,63,426.65,1114.52,82530,52909,42840,28200,NA,7,17
17031008004,3813,28,3686,28,7,0,92,2749,21,2643,21,5,0,59,459.58,1200.56,82530,52909,42840,28200,NA,7,17
17031008005,4787,53,4571,53,9,2,152,3506,37,3335,37,7,2,88,586.14,1531.16,82530,52909,42840,28200,NA,7,17
17031008006,2402,25,2322,25,5,2,48,1702,16,1627,16,5,2,36,284.54,743.3,39519,52909,20970,28200,99998,7,17
17031008007,4815,62,4403,62,17,2,330,3656,41,3356,41,16,2,200,611.21,1596.66,82075,52909,42600,28200,NA,7,17
17031008008,2117,22,1949,22,9,3,134,1696,14,1571,14,7,2,88,283.54,740.68,53663,52909,04800,28200,NA,7,17
17031008009,4712,113,3804,113,23,0,772,3677,73,3029,73,15,0,487,614.72,1605.84,82075,52909,42600,28200,NA,20,17
17031008010,4874,87,4321,87,12,3,451,3878,71,3441,71,9,1,285,648.33,1693.62,82075,52909,42600,28200,NA,20,17
17031008011,4469,81,4231,81,18,4,131,3265,53,3058,53,12,2,87,545.85,1425.91,82075,52909,42600,28200,NA,7,17
17031008012,3777,61,3653,61,7,0,56,2888,47,2754,47,6,0,34,463.36,534.69,82075,52909,42600,28200,99998,20,16
17031008013,4155,46,3978,46,45,0,86,3163,34,2999,34,34,0,62,528.79,1381.36,82075,52909,42600,28200,NA,7,17
17031008014,2750,40,2434,40,4,5,267,2101,31,1863,31,3,4,169,351.25,917.56,29938,52909,42600,28200,NA,20,17
17031008015,6333,80,5896,80,26,2,329,5193,57,4851,57,21,2,205,621.4,1878.67,53481,53676,28980,29010,NA,7,17
17031008018,5441,81,5070,81,10,0,280,4196,63,3886,63,7,0,177,502.1,1517.99,53663,53676,38400,28200,NA,7,17
17031008021,3225,39,3101,39,2,5,78,2441,26,2332,26,2,5,50,292.09,883.08,29938,53676,16920,29010,NA,7,17
17031008022,3996,77,3848,77,2,2,67,3209,55,3049,55,1,2,47,383.99,1160.92,29938,53676,16920,29010,NA,7,17
17031008023,1945,94,1564,94,186,28,73,1350,56,1055,56,127,14,42,161.54,488.39,29938,53676,16920,29010,NA,7,17
17031008029,6291,103,6047,103,13,6,122,4762,76,4515,76,10,5,80,412.26,1358.95,2154,81100,04140,04170,NA,7,17
17031008031,3584,66,3433,66,12,4,69,2696,40,2565,40,6,3,42,233.4,769.37,2154,81100,04140,04170,NA,7,17
17031008032,4947,132,4689,132,12,4,106,3925,86,3673,86,7,2,71,339.8,1120.09,2154,81100,04140,04170,NA,7,7
17031008033,5141,167,4741,167,20,4,209,4381,125,3942,125,16,4,169,379.27,1250.22,2154,81100,04140,04170,NA,7,17
17031008034,6172,122,5895,122,10,3,137,4821,80,4550,80,7,3,101,417.37,1375.78,2154,81100,04140,04170,NA,7,7
17031008035,6256,104,5966,104,15,1,170,5004,67,4739,67,11,1,119,433.21,1428.01,2154,81100,04140,04170,NA,7,7
17031008037,7110,566,6341,566,27,6,166,5826,391,4899,391,18,6,121,378.85,1533.15,57225,57238,30420,30450,NA,6,7
17031008038,4559,189,4286,189,8,7,68,3558,130,3235,130,5,7,51,231.37,936.31,57225,57238,30420,30450,NA,6,7
17031008040,4463,154,4245,154,12,6,46,3426,98,3186,98,8,4,32,222.78,901.57,65338,57238,30420,04170,NA,6,7
17031008056,4541,41,4444,41,2,0,52,3402,27,3309,27,2,0,37,367.26,1021.53,57875,46162,30840,24090,NA,14,5
17031008062,5726,428,5198,428,11,5,83,5190,284,4537,284,9,5,71,560.28,1558.43,19642,46162,12120,24090,NA,14,5
17031008063,4840,232,4511,232,7,8,78,3874,139,3528,139,6,7,55,418.21,1163.26,19642,46162,12120,24090,NA,14,5
17031008064,2577,180,2332,180,10,3,48,2068,117,1794,117,7,3,30,223.25,620.97,19642,46162,12120,24090,NA,14,5
17031008066,3250,177,2983,177,8,5,75,2663,103,2403,103,3,3,48,287.48,799.63,19642,46162,12120,24090,NA,14,5
17031008067,4334,86,3583,86,231,3,428,3344,60,2789,60,154,1,280,584.18,919.47,70122,53013,14460,14490,NA,20,16
17031008069,3804,128,3055,128,15,0,603,3325,104,2679,104,7,0,431,580.86,914.24,70122,53013,36450,28530,NA,20,16
17031008070,4919,176,3927,176,59,1,755,4094,128,3272,128,38,0,528,715.2,1125.69,70122,53013,36450,28530,NA,20,16
17031008071,4041,134,3203,134,366,0,335,3056,99,2361,99,263,0,234,533.87,840.28,70122,53013,14460,14490,NA,20,16
17031008072,5634,290,4174,290,280,13,875,4525,208,3320,208,175,8,606,790.5,1244.19,70122,53013,10380,28530,NA,20,16
