GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
08123001201,08,123,001201,3738,2825,27,765,18,42,7,3,51,2911,2341,16,469,14,39,2,1,29,NA,NA,NA,NA,NA,NA,NA,2,4,426.08526361977783,445.2449827948546
08123001202,08,123,001202,3116,2475,21,547,11,18,2,5,37,2336,1942,10,338,5,17,2,1,21,NA,NA,NA,NA,NA,NA,NA,2,4,341.9220803214706,357.2972448673241
08123001300,08,123,0013,5756,3318,37,2289,25,18,0,1,68,4080,2583,24,1399,19,18,0,1,36,NA,NA,NA,NA,NA,NA,NA,2,4,597.1926745340754,624.0465578162167
08123001401,08,123,001401,7383,6442,32,733,15,79,1,3,78,5453,4862,18,453,15,51,1,0,53,NA,NA,NA,NA,NA,NA,NA,2,4,798.1597191750768,834.0504607283897
08123001402,08,123,001402,9630,7957,45,1395,22,96,6,8,101,6557,5567,28,815,17,68,3,4,55,NA,NA,NA,NA,NA,NA,NA,2,4,959.7530311078266,1002.9101175492483
08123001403,08,123,001403,5726,5147,25,372,13,87,6,17,59,4424,4044,18,240,6,65,6,11,34,NA,NA,NA,NA,NA,NA,NA,2,4,647.5442137594976,676.662247985035
08123001404,08,123,001404,2586,1828,8,696,11,10,0,2,31,1815,1355,3,422,11,6,0,1,17,NA,NA,NA,NA,NA,NA,NA,2,4,265.6629177155262,277.6089466755964
08123001500,08,123,0015,5045,4122,3,844,16,29,0,2,29,3568,2987,2,526,11,21,0,2,19,NA,NA,NA,NA,NA,NA,NA,2,4,522.2508487101915,545.7348329137895
08123001600,08,123,0016,4283,3317,1,872,23,25,0,3,42,2904,2326,0,516,18,24,0,0,20,NA,NA,NA,NA,NA,NA,NA,2,4,425.06066834484193,444.1743146809543
08123001700,08,123,0017,4789,2991,12,1705,19,10,5,5,42,3321,2203,7,1061,13,7,3,2,25,NA,NA,NA,NA,NA,NA,NA,2,4,486.0972725803099,507.95554375187635
08123001800,08,123,0018,4075,2844,4,1122,12,43,4,0,46,2821,2041,4,706,6,32,3,0,29,NA,NA,NA,NA,NA,NA,NA,2,4,412.91189579917324,431.47924990184987
08123001902,08,123,001902,4136,3002,16,1026,18,22,0,0,52,2934,2211,13,646,11,18,0,0,35,NA,NA,NA,NA,NA,NA,NA,2,4,429.4517909517101,448.7628923119558
08123001903,08,123,001903,6448,3430,27,2790,34,75,0,13,79,4547,2570,18,1818,26,67,0,5,43,NA,NA,NA,NA,NA,NA,NA,2,4,665.547816447657,695.4754162721415
08123001904,08,123,001904,5222,2727,8,2402,21,14,2,0,48,3414,1911,5,1453,12,10,1,0,22,NA,NA,NA,NA,NA,NA,NA,2,4,499.7097526616014,522.1801344079813
08123002001,08,123,002001,7056,5269,16,1613,37,38,3,2,78,4990,3920,9,956,27,30,3,2,43,NA,NA,NA,NA,NA,NA,NA,2,2,730.3900602757443,763.233412623265
08123002002,08,123,002002,3471,2307,9,1034,26,29,0,14,52,2475,1768,7,621,20,20,0,9,30,NA,NA,NA,NA,NA,NA,NA,2,2,362.2676150666266,378.55765455763145
08123002003,08,123,002003,3291,2749,6,420,30,22,1,1,62,2424,2058,5,284,19,16,1,0,41,NA,NA,NA,NA,NA,NA,NA,2,2,354.8027066349507,370.7570725849287
08123002100,08,123,0021,13924,10661,18,3036,47,57,2,5,98,9616,7655,12,1816,40,37,2,2,52,NA,NA,NA,NA,NA,NA,NA,2,4,1407.5011662548209,1470.7920833237108
08123002201,08,123,002201,2679,2403,2,241,5,8,0,0,20,1916,1742,1,152,4,4,0,0,13,NA,NA,NA,NA,NA,NA,NA,2,4,280.4463638253158,293.0571580333018
08123002202,08,123,002202,9775,8486,25,1045,44,46,6,10,113,6849,6029,18,690,29,23,3,3,54,NA,NA,NA,NA,NA,NA,NA,2,4,1002.4932911480105,1047.5722731576639
08123002300,08,123,0023,4085,3108,1,880,32,30,1,2,31,2923,2323,1,531,20,26,1,2,19,NA,NA,NA,NA,NA,NA,NA,2,4,427.8417126625251,447.0804138472552
08123002501,08,123,002501,3681,3229,6,390,13,7,1,4,31,2612,2359,3,210,13,6,1,2,18,NA,NA,NA,NA,NA,NA,NA,2,4,382.3204083046581,399.51215907253874
08123002502,08,123,002502,4829,3914,10,779,36,23,5,1,61,3317,2777,4,459,17,20,4,0,36,NA,NA,NA,NA,NA,NA,NA,2,4,485.5117895660608,507.3437334010762
08125993100,08,125,9931,4513,4133,4,335,3,4,0,0,34,3252,3049,2,176,2,2,0,0,21,NA,NA,NA,NA,NA,NA,NA,2,4,866.7082506379359,953.8400907286646
08125993200,08,125,9932,5328,4341,6,933,18,3,2,0,25,3802,3233,2,542,10,3,0,0,12,NA,NA,NA,NA,NA,NA,NA,2,4,1013.291749362064,1115.1599092713352
